<DATE>,<TIME>,<LAST>,<VOL>
03/07/20,17:21:41,196.400000000,10
03/07/20,17:21:42,196.400000000,10
03/07/20,17:21:47,196.420000000,50
03/07/20,17:21:47,196.400000000,290
03/07/20,17:21:52,196.400000000,750
03/07/20,17:21:52,196.400000000,40
03/07/20,17:21:52,196.400000000,10
03/07/20,17:21:52,196.400000000,750
03/07/20,17:21:52,196.400000000,20
03/07/20,17:21:52,196.400000000,1280
03/07/20,17:21:52,196.390000000,10
03/07/20,17:21:54,196.410000000,10
03/07/20,17:21:59,196.400000000,10
03/07/20,17:21:59,196.400000000,10
03/07/20,17:22:00,196.390000000,30
03/07/20,17:22:00,196.390000000,40
03/07/20,17:22:00,196.380000000,1710
03/07/20,17:22:00,196.380000000,40
03/07/20,17:22:00,196.380000000,1730
03/07/20,17:22:00,196.370000000,40
03/07/20,17:22:00,196.360000000,10
03/07/20,17:22:00,196.360000000,40
03/07/20,17:22:00,196.360000000,10
03/07/20,17:22:00,196.360000000,480
03/07/20,17:22:00,196.350000000,10
03/07/20,17:22:00,196.350000000,30
03/07/20,17:22:00,196.350000000,10
03/07/20,17:22:00,196.350000000,10
03/07/20,17:22:00,196.340000000,30
03/07/20,17:22:00,196.340000000,40
03/07/20,17:22:00,196.330000000,40
03/07/20,17:22:00,196.320000000,30
03/07/20,17:22:00,196.320000000,40
03/07/20,17:22:00,196.310000000,10
03/07/20,17:22:00,196.310000000,10
03/07/20,17:22:00,196.310000000,30
03/07/20,17:22:00,196.310000000,70
03/07/20,17:22:00,196.310000000,10
03/07/20,17:22:00,196.310000000,20
03/07/20,17:22:00,196.310000000,20
03/07/20,17:22:01,196.310000000,80
03/07/20,17:22:01,196.310000000,100
03/07/20,17:22:01,196.310000000,50
03/07/20,17:22:01,196.310000000,40
03/07/20,17:22:01,196.300000000,90
03/07/20,17:22:01,196.300000000,210
03/07/20,17:22:01,196.300000000,10
03/07/20,17:22:01,196.300000000,40
03/07/20,17:22:01,196.300000000,40
03/07/20,17:22:01,196.300000000,20
03/07/20,17:22:01,196.300000000,40
03/07/20,17:22:01,196.290000000,40
03/07/20,17:22:01,196.290000000,40
03/07/20,17:22:01,196.280000000,670
03/07/20,17:22:01,196.280000000,40
03/07/20,17:22:01,196.280000000,40
03/07/20,17:22:01,196.270000000,40
03/07/20,17:22:01,196.270000000,40
03/07/20,17:22:01,196.270000000,370
03/07/20,17:22:01,196.290000000,10
03/07/20,17:22:01,196.330000000,10
03/07/20,17:22:01,196.330000000,400
03/07/20,17:22:01,196.300000000,1000
03/07/20,17:22:01,196.300000000,600
03/07/20,17:22:01,196.350000000,800
03/07/20,17:22:01,196.350000000,200
03/07/20,17:22:01,196.340000000,400
03/07/20,17:22:01,196.340000000,500
03/07/20,17:22:01,196.340000000,800
03/07/20,17:22:01,196.320000000,100
03/07/20,17:22:02,196.300000000,20
03/07/20,17:22:04,196.340000000,2000
03/07/20,17:22:04,196.340000000,410
03/07/20,17:22:09,196.320000000,10
03/07/20,17:22:09,196.320000000,240
03/07/20,17:22:09,196.330000000,60
03/07/20,17:22:11,196.310000000,30
03/07/20,17:22:12,196.310000000,600
03/07/20,17:22:13,196.330000000,10
03/07/20,17:22:13,196.330000000,40
03/07/20,17:22:13,196.330000000,10
03/07/20,17:22:13,196.300000000,250
03/07/20,17:22:17,196.300000000,130
03/07/20,17:22:17,196.300000000,1000
03/07/20,17:22:17,196.300000000,40
03/07/20,17:22:17,196.300000000,80
03/07/20,17:22:18,196.300000000,20
03/07/20,17:22:18,196.270000000,870
03/07/20,17:22:18,196.270000000,100
03/07/20,17:22:18,196.260000000,10
03/07/20,17:22:18,196.280000000,2000
03/07/20,17:22:23,196.280000000,2000
03/07/20,17:22:23,196.260000000,40
03/07/20,17:22:23,196.260000000,40
03/07/20,17:22:23,196.260000000,40
03/07/20,17:22:23,196.260000000,2000
03/07/20,17:22:23,196.260000000,3570
03/07/20,17:22:23,196.260000000,500
03/07/20,17:22:24,196.310000000,30
03/07/20,17:22:27,196.290000000,500
03/07/20,17:22:28,196.290000000,250
03/07/20,17:22:29,196.290000000,10
03/07/20,17:22:29,196.290000000,100
03/07/20,17:22:31,196.280000000,10
03/07/20,17:22:31,196.290000000,140
03/07/20,17:22:31,196.290000000,10
03/07/20,17:22:40,196.280000000,500
03/07/20,17:22:40,196.280000000,50
03/07/20,17:22:40,196.280000000,50
03/07/20,17:22:41,196.290000000,200
03/07/20,17:22:41,196.290000000,160
03/07/20,17:22:43,196.300000000,10
03/07/20,17:22:45,196.300000000,20
03/07/20,17:22:45,196.290000000,100
03/07/20,17:22:46,196.290000000,100
03/07/20,17:22:46,196.290000000,100
03/07/20,17:22:49,196.290000000,340
03/07/20,17:22:49,196.290000000,40
03/07/20,17:22:49,196.290000000,260
03/07/20,17:22:49,196.280000000,1400
03/07/20,17:22:49,196.280000000,40
03/07/20,17:22:49,196.280000000,10
03/07/20,17:22:49,196.290000000,790
03/07/20,17:22:52,196.250000000,40
03/07/20,17:22:52,196.250000000,40
03/07/20,17:22:52,196.250000000,10
03/07/20,17:22:53,196.240000000,10
03/07/20,17:22:53,196.240000000,40
03/07/20,17:22:53,196.240000000,10
03/07/20,17:22:53,196.240000000,40
03/07/20,17:22:53,196.230000000,30
03/07/20,17:22:53,196.230000000,40
03/07/20,17:22:53,196.230000000,30
03/07/20,17:22:54,196.230000000,10
03/07/20,17:22:54,196.220000000,40
03/07/20,17:22:54,196.220000000,450
03/07/20,17:22:54,196.250000000,50
03/07/20,17:22:56,196.230000000,500
03/07/20,17:22:57,196.250000000,10
03/07/20,17:22:58,196.220000000,1900
03/07/20,17:23:00,196.250000000,50
03/07/20,17:23:00,196.250000000,2020
03/07/20,17:23:00,196.270000000,2020
03/07/20,17:23:02,196.280000000,2000
03/07/20,17:23:02,196.280000000,9160
03/07/20,17:23:02,196.250000000,1000
03/07/20,17:23:02,196.230000000,100
03/07/20,17:23:02,196.230000000,900
03/07/20,17:23:02,196.230000000,100
03/07/20,17:23:02,196.230000000,50
03/07/20,17:23:03,196.230000000,900
03/07/20,17:23:03,196.230000000,950
03/07/20,17:23:04,196.220000000,10
03/07/20,17:23:06,196.220000000,2000
03/07/20,17:23:11,196.220000000,500
03/07/20,17:23:17,196.240000000,10
03/07/20,17:23:17,196.240000000,250
03/07/20,17:23:20,196.240000000,100
03/07/20,17:23:23,196.240000000,100
03/07/20,17:23:23,196.220000000,220
03/07/20,17:23:23,196.220000000,600
03/07/20,17:23:23,196.220000000,2300
03/07/20,17:23:23,196.220000000,40
03/07/20,17:23:23,196.210000000,10
03/07/20,17:23:23,196.210000000,40
03/07/20,17:23:23,196.210000000,40
03/07/20,17:23:23,196.200000000,20
03/07/20,17:23:23,196.200000000,80
03/07/20,17:23:23,196.200000000,60
03/07/20,17:23:23,196.200000000,10
03/07/20,17:23:23,196.200000000,100
03/07/20,17:23:23,196.200000000,200
03/07/20,17:23:23,196.200000000,40
03/07/20,17:23:23,196.200000000,20
03/07/20,17:23:23,196.200000000,40
03/07/20,17:23:23,196.200000000,20
03/07/20,17:23:23,196.200000000,10
03/07/20,17:23:23,196.190000000,190
03/07/20,17:23:23,196.190000000,40
03/07/20,17:23:23,196.190000000,40
03/07/20,17:23:24,196.180000000,40
03/07/20,17:23:24,196.180000000,40
03/07/20,17:23:24,196.170000000,40
03/07/20,17:23:24,196.170000000,10
03/07/20,17:23:24,196.160000000,10
03/07/20,17:23:24,196.160000000,40
03/07/20,17:23:24,196.150000000,10
03/07/20,17:23:24,196.150000000,30
03/07/20,17:23:24,196.150000000,40
03/07/20,17:23:24,196.140000000,10
03/07/20,17:23:24,196.140000000,20
03/07/20,17:23:24,196.140000000,40
03/07/20,17:23:24,196.130000000,10
03/07/20,17:23:24,196.130000000,40
03/07/20,17:23:24,196.130000000,20
03/07/20,17:23:24,196.130000000,80
03/07/20,17:23:24,196.130000000,40
03/07/20,17:23:24,196.130000000,40
03/07/20,17:23:24,196.130000000,40
03/07/20,17:23:24,196.120000000,40
03/07/20,17:23:24,196.120000000,40
03/07/20,17:23:24,196.120000000,40
03/07/20,17:23:24,196.120000000,40
03/07/20,17:23:24,196.120000000,40
03/07/20,17:23:24,196.120000000,40
03/07/20,17:23:24,196.120000000,40
03/07/20,17:23:24,196.110000000,20
03/07/20,17:23:24,196.120000000,300
03/07/20,17:23:27,196.180000000,140
03/07/20,17:23:29,196.190000000,1000
03/07/20,17:23:30,196.190000000,200
03/07/20,17:23:31,196.150000000,10
03/07/20,17:23:31,196.190000000,610
03/07/20,17:23:33,196.150000000,230
03/07/20,17:23:38,196.190000000,210
03/07/20,17:23:41,196.210000000,10
03/07/20,17:23:46,196.190000000,790
03/07/20,17:23:46,196.190000000,1000
03/07/20,17:23:46,196.190000000,10
03/07/20,17:23:49,196.210000000,10
03/07/20,17:23:50,196.170000000,2000
03/07/20,17:23:50,196.170000000,1000
03/07/20,17:23:55,196.170000000,10
03/07/20,17:23:56,196.170000000,120
03/07/20,17:23:58,196.200000000,200
03/07/20,17:24:02,196.200000000,230
03/07/20,17:24:05,196.200000000,10
03/07/20,17:24:05,196.200000000,100
03/07/20,17:24:05,196.170000000,700
03/07/20,17:24:05,196.170000000,20
03/07/20,17:24:05,196.150000000,40
03/07/20,17:24:05,196.150000000,40
03/07/20,17:24:05,196.150000000,40
03/07/20,17:24:05,196.150000000,40
03/07/20,17:24:05,196.150000000,40
03/07/20,17:24:05,196.150000000,40
03/07/20,17:24:05,196.150000000,100
03/07/20,17:24:05,196.140000000,40
03/07/20,17:24:05,196.140000000,40
03/07/20,17:24:05,196.140000000,40
03/07/20,17:24:05,196.140000000,100
03/07/20,17:24:05,196.130000000,620
03/07/20,17:24:06,196.200000000,100
03/07/20,17:24:08,196.200000000,190
03/07/20,17:24:08,196.200000000,880
03/07/20,17:24:16,196.190000000,840
03/07/20,17:24:16,196.190000000,360
03/07/20,17:24:16,196.200000000,130
03/07/20,17:24:19,196.190000000,10
03/07/20,17:24:20,196.150000000,20
03/07/20,17:24:20,196.130000000,30
03/07/20,17:24:24,196.190000000,100
03/07/20,17:24:26,196.150000000,10
03/07/20,17:24:29,196.150000000,20
03/07/20,17:24:30,196.130000000,40
03/07/20,17:24:30,196.130000000,10
03/07/20,17:24:32,196.150000000,100
03/07/20,17:24:37,196.130000000,30
03/07/20,17:24:37,196.130000000,40
03/07/20,17:24:37,196.130000000,40
03/07/20,17:24:37,196.130000000,40
03/07/20,17:24:37,196.120000000,40
03/07/20,17:24:37,196.120000000,40
03/07/20,17:24:37,196.120000000,10
03/07/20,17:24:37,196.120000000,40
03/07/20,17:24:37,196.120000000,40
03/07/20,17:24:37,196.120000000,40
03/07/20,17:24:37,196.120000000,40
03/07/20,17:24:37,196.110000000,1970
03/07/20,17:24:37,196.110000000,10
03/07/20,17:24:37,196.110000000,220
03/07/20,17:24:37,196.150000000,370
03/07/20,17:24:37,196.150000000,630
03/07/20,17:24:38,196.150000000,50
03/07/20,17:24:48,196.150000000,10
03/07/20,17:24:48,196.120000000,90
03/07/20,17:24:48,196.150000000,50
03/07/20,17:24:49,196.150000000,120
03/07/20,17:24:55,196.150000000,30
03/07/20,17:24:59,196.140000000,10
03/07/20,17:25:02,196.120000000,10
03/07/20,17:25:05,196.120000000,20
03/07/20,17:25:07,196.120000000,100
03/07/20,17:25:07,196.110000000,220
03/07/20,17:25:07,196.110000000,40
03/07/20,17:25:07,196.110000000,40
03/07/20,17:25:07,196.110000000,40
03/07/20,17:25:07,196.110000000,100
03/07/20,17:25:07,196.110000000,260
03/07/20,17:25:08,196.120000000,50
03/07/20,17:25:08,196.120000000,150
03/07/20,17:25:09,196.120000000,10
03/07/20,17:25:10,196.110000000,150
03/07/20,17:25:11,196.110000000,800
03/07/20,17:25:11,196.110000000,50
03/07/20,17:25:11,196.110000000,150
03/07/20,17:25:11,196.110000000,100
03/07/20,17:25:11,196.110000000,1770
03/07/20,17:25:11,196.120000000,500
03/07/20,17:25:11,196.120000000,200
03/07/20,17:25:11,196.120000000,300
03/07/20,17:25:11,196.120000000,1100
03/07/20,17:25:11,196.120000000,60
03/07/20,17:25:11,196.120000000,770
03/07/20,17:25:11,196.120000000,170
03/07/20,17:25:11,196.120000000,190
03/07/20,17:25:11,196.120000000,810
03/07/20,17:25:12,196.130000000,100
03/07/20,17:25:12,196.120000000,910
03/07/20,17:25:12,196.130000000,10
03/07/20,17:25:13,196.100000000,10
03/07/20,17:25:13,196.100000000,1500
03/07/20,17:25:13,196.100000000,900
03/07/20,17:25:13,196.100000000,100
03/07/20,17:25:13,196.100000000,210
03/07/20,17:25:13,196.100000000,250
03/07/20,17:25:13,196.100000000,40
03/07/20,17:25:13,196.100000000,40
03/07/20,17:25:13,196.100000000,40
03/07/20,17:25:13,196.100000000,40
03/07/20,17:25:13,196.100000000,40
03/07/20,17:25:13,196.100000000,10
03/07/20,17:25:13,196.100000000,100
03/07/20,17:25:13,196.100000000,200
03/07/20,17:25:13,196.100000000,800
03/07/20,17:25:13,196.100000000,510
03/07/20,17:25:14,196.090000000,30
03/07/20,17:25:14,196.090000000,40
03/07/20,17:25:14,196.090000000,40
03/07/20,17:25:14,196.090000000,40
03/07/20,17:25:14,196.090000000,80
03/07/20,17:25:14,196.110000000,10
03/07/20,17:25:14,196.090000000,20
03/07/20,17:25:15,196.080000000,40
03/07/20,17:25:15,196.080000000,100
03/07/20,17:25:15,196.080000000,40
03/07/20,17:25:15,196.080000000,40
03/07/20,17:25:15,196.080000000,100
03/07/20,17:25:15,196.070000000,40
03/07/20,17:25:15,196.070000000,100
03/07/20,17:25:15,196.070000000,100
03/07/20,17:25:15,196.070000000,40
03/07/20,17:25:15,196.070000000,40
03/07/20,17:25:15,196.070000000,40
03/07/20,17:25:15,196.070000000,40
03/07/20,17:25:15,196.070000000,100
03/07/20,17:25:15,196.060000000,10
03/07/20,17:25:15,196.060000000,40
03/07/20,17:25:15,196.060000000,100
03/07/20,17:25:15,196.060000000,40
03/07/20,17:25:15,196.060000000,40
03/07/20,17:25:15,196.060000000,40
03/07/20,17:25:15,196.060000000,40
03/07/20,17:25:15,196.060000000,100
03/07/20,17:25:15,196.060000000,100
03/07/20,17:25:15,196.050000000,500
03/07/20,17:25:15,196.050000000,40
03/07/20,17:25:15,196.050000000,100
03/07/20,17:25:15,196.050000000,40
03/07/20,17:25:15,196.050000000,500
03/07/20,17:25:15,196.050000000,40
03/07/20,17:25:15,196.050000000,40
03/07/20,17:25:15,196.050000000,40
03/07/20,17:25:15,196.050000000,40
03/07/20,17:25:15,196.050000000,100
03/07/20,17:25:15,196.040000000,480
03/07/20,17:25:15,196.040000000,40
03/07/20,17:25:15,196.040000000,40
03/07/20,17:25:15,196.040000000,70
03/07/20,17:25:15,196.090000000,380
03/07/20,17:25:15,196.090000000,620
03/07/20,17:25:15,196.090000000,1000
03/07/20,17:25:15,196.090000000,300
03/07/20,17:25:15,196.090000000,100
03/07/20,17:25:18,196.110000000,1000
03/07/20,17:25:18,196.110000000,1000
03/07/20,17:25:19,196.120000000,500
03/07/20,17:25:23,196.120000000,10
03/07/20,17:25:25,196.090000000,200
03/07/20,17:25:26,196.090000000,400
03/07/20,17:25:26,196.090000000,600
03/07/20,17:25:26,196.090000000,40
03/07/20,17:25:26,196.090000000,40
03/07/20,17:25:26,196.090000000,40
03/07/20,17:25:26,196.090000000,40
03/07/20,17:25:26,196.090000000,40
03/07/20,17:25:27,196.120000000,470
03/07/20,17:25:33,196.110000000,20
03/07/20,17:25:35,196.110000000,50
03/07/20,17:25:37,196.060000000,40
03/07/20,17:25:37,196.060000000,40
03/07/20,17:25:37,196.060000000,40
03/07/20,17:25:37,196.060000000,40
03/07/20,17:25:37,196.060000000,40
03/07/20,17:25:37,196.060000000,100
03/07/20,17:25:40,196.050000000,100
03/07/20,17:25:40,196.050000000,40
03/07/20,17:25:40,196.050000000,10
03/07/20,17:25:40,196.050000000,40
03/07/20,17:25:40,196.050000000,40
03/07/20,17:25:40,196.050000000,40
03/07/20,17:25:40,196.050000000,40
03/07/20,17:25:42,196.080000000,1200
03/07/20,17:25:50,196.060000000,2000
03/07/20,17:25:50,196.060000000,100
03/07/20,17:25:50,196.060000000,100
03/07/20,17:25:50,196.060000000,100
03/07/20,17:25:50,196.060000000,100
03/07/20,17:25:50,196.060000000,100
03/07/20,17:25:50,196.060000000,1340
03/07/20,17:25:50,196.060000000,200
03/07/20,17:25:50,196.060000000,800
03/07/20,17:25:50,196.060000000,200
03/07/20,17:25:50,196.060000000,800
03/07/20,17:25:50,196.070000000,900
03/07/20,17:25:51,196.070000000,1120
03/07/20,17:25:52,196.080000000,100
03/07/20,17:25:54,196.070000000,100
03/07/20,17:25:55,196.070000000,1900
03/07/20,17:25:55,196.070000000,100
03/07/20,17:25:59,196.110000000,940
03/07/20,17:25:59,196.120000000,5470
03/07/20,17:25:59,196.120000000,500
03/07/20,17:25:59,196.120000000,20
03/07/20,17:25:59,196.120000000,150
03/07/20,17:25:59,196.130000000,360
03/07/20,17:26:04,196.150000000,280
03/07/20,17:26:04,196.150000000,100
03/07/20,17:26:07,196.110000000,30
03/07/20,17:26:11,196.150000000,10
03/07/20,17:26:13,196.110000000,50
03/07/20,17:26:13,196.140000000,10
03/07/20,17:26:14,196.140000000,10
03/07/20,17:26:15,196.150000000,890
03/07/20,17:26:15,196.150000000,30
03/07/20,17:26:15,196.150000000,360
03/07/20,17:26:15,196.150000000,2020
03/07/20,17:26:15,196.150000000,540
03/07/20,17:26:15,196.160000000,20
03/07/20,17:26:15,196.150000000,10
03/07/20,17:26:17,196.150000000,10
03/07/20,17:26:18,196.150000000,20
03/07/20,17:26:21,196.150000000,500
03/07/20,17:26:21,196.150000000,20
03/07/20,17:26:21,196.150000000,1180
03/07/20,17:26:21,196.150000000,840
03/07/20,17:26:22,196.120000000,200
03/07/20,17:26:24,196.120000000,150
03/07/20,17:26:27,196.130000000,10
03/07/20,17:26:28,196.130000000,650
03/07/20,17:26:31,196.170000000,540
03/07/20,17:26:31,196.180000000,360
03/07/20,17:26:31,196.190000000,1920
03/07/20,17:26:31,196.200000000,2990
03/07/20,17:26:31,196.200000000,5000
03/07/20,17:26:31,196.200000000,100
03/07/20,17:26:31,196.210000000,2000
03/07/20,17:26:31,196.230000000,2020
03/07/20,17:26:31,196.240000000,70
03/07/20,17:26:31,196.170000000,150
03/07/20,17:26:38,196.170000000,10
03/07/20,17:26:40,196.170000000,20
03/07/20,17:26:44,196.220000000,100
03/07/20,17:26:48,196.190000000,80
03/07/20,17:26:52,196.210000000,100
03/07/20,17:26:54,196.210000000,10
03/07/20,17:27:00,196.210000000,440
03/07/20,17:27:02,196.190000000,10
03/07/20,17:27:06,196.210000000,10
03/07/20,17:27:13,196.210000000,20
03/07/20,17:27:13,196.220000000,30
03/07/20,17:27:18,196.210000000,20
03/07/20,17:27:19,196.200000000,50
03/07/20,17:27:19,196.220000000,150
03/07/20,17:27:21,196.190000000,350
03/07/20,17:27:26,196.200000000,50
03/07/20,17:27:27,196.220000000,100
03/07/20,17:27:27,196.220000000,160
03/07/20,17:27:27,196.220000000,360
03/07/20,17:27:27,196.220000000,10
03/07/20,17:27:30,196.210000000,30
03/07/20,17:27:32,196.220000000,150
03/07/20,17:27:32,196.210000000,70
03/07/20,17:27:32,196.210000000,50
03/07/20,17:27:33,196.200000000,10
03/07/20,17:27:33,196.210000000,20
03/07/20,17:27:35,196.210000000,360
03/07/20,17:27:38,196.220000000,1000
03/07/20,17:27:38,196.220000000,200
03/07/20,17:27:40,196.220000000,100
03/07/20,17:27:43,196.200000000,10
03/07/20,17:27:44,196.200000000,150
03/07/20,17:27:44,196.200000000,2340
03/07/20,17:27:44,196.200000000,1450
03/07/20,17:27:52,196.170000000,50
03/07/20,17:27:54,196.190000000,30
03/07/20,17:27:58,196.170000000,770
03/07/20,17:27:58,196.170000000,20
03/07/20,17:27:58,196.170000000,10
03/07/20,17:28:16,196.120000000,20
03/07/20,17:28:21,196.120000000,10
03/07/20,17:28:21,196.160000000,20
03/07/20,17:28:24,196.150000000,80
03/07/20,17:28:31,196.160000000,20
03/07/20,17:28:33,196.160000000,10
03/07/20,17:28:33,196.160000000,30
03/07/20,17:28:39,196.150000000,1000
03/07/20,17:28:39,196.120000000,20
03/07/20,17:28:41,196.160000000,100
03/07/20,17:28:42,196.160000000,10
03/07/20,17:28:42,196.160000000,10
03/07/20,17:28:43,196.160000000,10
03/07/20,17:28:49,196.160000000,120
03/07/20,17:28:50,196.160000000,10
03/07/20,17:28:53,196.120000000,10
03/07/20,17:28:54,196.160000000,40
03/07/20,17:28:56,196.120000000,200
03/07/20,17:28:56,196.160000000,10
03/07/20,17:28:58,196.180000000,20
03/07/20,17:29:00,196.120000000,10
03/07/20,17:29:06,196.180000000,10
03/07/20,17:29:06,196.160000000,100
03/07/20,17:29:07,196.160000000,100
03/07/20,17:29:16,196.160000000,120
03/07/20,17:29:16,196.160000000,180
03/07/20,17:29:16,196.160000000,80
03/07/20,17:29:18,196.180000000,30
03/07/20,17:29:23,196.180000000,550
03/07/20,17:29:25,196.150000000,10
03/07/20,17:29:25,196.130000000,30
03/07/20,17:29:25,196.130000000,2000
03/07/20,17:29:25,196.120000000,730
03/07/20,17:29:25,196.120000000,100
03/07/20,17:29:25,196.120000000,20
03/07/20,17:29:25,196.100000000,20
03/07/20,17:29:25,196.100000000,100
03/07/20,17:29:25,196.100000000,510
03/07/20,17:29:25,196.100000000,2020
03/07/20,17:29:25,196.090000000,100
03/07/20,17:29:25,196.080000000,3960
03/07/20,17:29:27,196.170000000,100
03/07/20,17:29:35,196.150000000,50
03/07/20,17:29:47,196.160000000,10
03/07/20,17:29:47,196.160000000,90
03/07/20,17:29:52,196.160000000,10
03/07/20,17:29:53,196.160000000,150
03/07/20,17:29:53,196.160000000,470
03/07/20,17:29:57,196.170000000,20
03/07/20,17:30:03,196.170000000,10
03/07/20,17:30:13,196.180000000,10
03/07/20,17:30:13,196.180000000,420
03/07/20,17:30:13,196.190000000,100
03/07/20,17:30:13,196.190000000,100
03/07/20,17:30:13,196.190000000,150
03/07/20,17:30:13,196.190000000,10
03/07/20,17:30:13,196.190000000,220
03/07/20,17:30:16,196.180000000,70
03/07/20,17:30:19,196.180000000,10
03/07/20,17:30:20,196.190000000,500
03/07/20,17:30:28,196.190000000,20
03/07/20,17:30:31,196.160000000,10
03/07/20,17:30:32,196.190000000,20
03/07/20,17:30:33,196.190000000,50
03/07/20,17:30:36,196.180000000,20
03/07/20,17:30:36,196.180000000,50
03/07/20,17:30:37,196.190000000,20
03/07/20,17:30:42,196.190000000,10
03/07/20,17:30:45,196.190000000,10
03/07/20,17:30:48,196.200000000,10
03/07/20,17:30:49,196.200000000,190
03/07/20,17:30:49,196.200000000,10
03/07/20,17:30:49,196.180000000,90
03/07/20,17:30:49,196.180000000,660
03/07/20,17:30:50,196.200000000,10
03/07/20,17:30:51,196.150000000,10
03/07/20,17:30:51,196.150000000,390
03/07/20,17:30:52,196.200000000,1500
03/07/20,17:30:53,196.200000000,280
03/07/20,17:30:53,196.200000000,40
03/07/20,17:30:53,196.200000000,100
03/07/20,17:30:53,196.200000000,400
03/07/20,17:30:53,196.200000000,30
03/07/20,17:30:53,196.210000000,10
03/07/20,17:31:00,196.210000000,30
03/07/20,17:31:00,196.210000000,100
03/07/20,17:31:00,196.210000000,10
03/07/20,17:31:00,196.210000000,10
03/07/20,17:31:00,196.220000000,10
03/07/20,17:31:04,196.210000000,200
03/07/20,17:31:05,196.210000000,200
03/07/20,17:31:05,196.210000000,1000
03/07/20,17:31:06,196.210000000,100
03/07/20,17:31:07,196.210000000,500
03/07/20,17:31:08,196.210000000,400
03/07/20,17:31:08,196.220000000,100
03/07/20,17:31:09,196.220000000,200
03/07/20,17:31:10,196.220000000,100
03/07/20,17:31:12,196.220000000,7000
03/07/20,17:31:13,196.220000000,600
03/07/20,17:31:13,196.220000000,1000
03/07/20,17:31:13,196.220000000,300
03/07/20,17:31:13,196.220000000,700
03/07/20,17:31:13,196.220000000,500
03/07/20,17:31:13,196.220000000,500
03/07/20,17:31:14,196.220000000,1000
03/07/20,17:31:15,196.220000000,600
03/07/20,17:31:17,196.220000000,50
03/07/20,17:31:18,196.220000000,20
03/07/20,17:31:18,196.220000000,400
03/07/20,17:31:18,196.220000000,1000
03/07/20,17:31:18,196.220000000,500
03/07/20,17:31:18,196.220000000,500
03/07/20,17:31:18,196.220000000,1000
03/07/20,17:31:18,196.220000000,1000
03/07/20,17:31:18,196.220000000,1000
03/07/20,17:31:20,196.220000000,1000
03/07/20,17:31:20,196.220000000,1000
03/07/20,17:31:20,196.220000000,1000
03/07/20,17:31:20,196.220000000,1000
03/07/20,17:31:20,196.220000000,1000
03/07/20,17:31:20,196.220000000,5470
03/07/20,17:31:20,196.220000000,100
03/07/20,17:31:20,196.220000000,40
03/07/20,17:31:20,196.220000000,4000
03/07/20,17:31:20,196.230000000,360
03/07/20,17:31:20,196.230000000,100
03/07/20,17:31:20,196.230000000,10
03/07/20,17:31:20,196.230000000,40
03/07/20,17:31:20,196.240000000,430
03/07/20,17:31:20,196.240000000,540
03/07/20,17:31:20,196.240000000,360
03/07/20,17:31:20,196.240000000,100
03/07/20,17:31:20,196.240000000,40
03/07/20,17:31:20,196.240000000,40
03/07/20,17:31:20,196.240000000,20
03/07/20,17:31:21,196.220000000,100
03/07/20,17:31:23,196.250000000,20
03/07/20,17:31:23,196.250000000,10
03/07/20,17:31:23,196.250000000,100
03/07/20,17:31:23,196.250000000,100
03/07/20,17:31:23,196.250000000,40
03/07/20,17:31:23,196.250000000,40
03/07/20,17:31:23,196.250000000,290
03/07/20,17:31:23,196.250000000,250
03/07/20,17:31:23,196.250000000,360
03/07/20,17:31:23,196.250000000,290
03/07/20,17:31:23,196.250000000,1000
03/07/20,17:31:23,196.250000000,180
03/07/20,17:31:23,196.250000000,50
03/07/20,17:31:23,196.250000000,490
03/07/20,17:31:23,196.260000000,20
03/07/20,17:31:23,196.260000000,100
03/07/20,17:31:23,196.260000000,40
03/07/20,17:31:23,196.260000000,10
03/07/20,17:31:23,196.260000000,360
03/07/20,17:31:23,196.270000000,1380
03/07/20,17:31:23,196.270000000,80
03/07/20,17:31:24,196.250000000,540
03/07/20,17:31:25,196.250000000,50
03/07/20,17:31:26,196.250000000,310
03/07/20,17:31:26,196.250000000,80
03/07/20,17:31:26,196.250000000,400
03/07/20,17:31:26,196.230000000,10
03/07/20,17:31:28,196.250000000,40
03/07/20,17:31:30,196.230000000,10
03/07/20,17:31:33,196.250000000,20
03/07/20,17:31:33,196.250000000,230
03/07/20,17:31:33,196.250000000,130
03/07/20,17:31:33,196.250000000,120
03/07/20,17:31:35,196.250000000,270
03/07/20,17:31:37,196.230000000,500
03/07/20,17:31:40,196.250000000,150
03/07/20,17:31:40,196.250000000,100
03/07/20,17:31:42,196.230000000,50
03/07/20,17:31:48,196.250000000,50
03/07/20,17:31:49,196.230000000,40
03/07/20,17:31:51,196.250000000,10
03/07/20,17:31:59,196.240000000,250
03/07/20,17:32:01,196.240000000,40
03/07/20,17:32:02,196.240000000,10
03/07/20,17:32:02,196.230000000,1560
03/07/20,17:32:02,196.220000000,100
03/07/20,17:32:02,196.240000000,10
03/07/20,17:32:02,196.200000000,10
03/07/20,17:32:27,196.240000000,500
03/07/20,17:32:34,196.240000000,10
03/07/20,17:32:36,196.240000000,10
03/07/20,17:32:37,196.200000000,10
03/07/20,17:32:39,196.240000000,70
03/07/20,17:32:40,196.240000000,20
03/07/20,17:32:40,196.210000000,10
03/07/20,17:32:46,196.240000000,20
03/07/20,17:32:49,196.240000000,230
03/07/20,17:32:49,196.240000000,770
03/07/20,17:33:03,196.240000000,10
