150319,18:00:00,204.22,-1,"(5.99, 0.32)"
150319,19:00:00,203.92,-1,"(6.29, 0.33)"
180319,11:00:00,204.25,0,"(5.96, 0.32)"
180319,12:00:00,205.25,1,"(5.96, 0.32)"
180319,13:00:00,205.67,1,"(6.38, 0.34)"
180319,14:00:00,205.31,1,"(6.02, 0.32)"
180319,15:00:00,205.8,1,"(6.51, 0.35)"
180319,16:00:00,204.84,1,"(5.55, 0.29)"
180319,17:00:00,205.45,1,"(6.16, 0.33)"
180319,18:00:00,205.51,1,"(6.22, 0.33)"
180319,19:00:00,205.66,1,"(6.37, 0.34)"
190319,11:00:00,206.4,1,"(7.11, 0.38)"
190319,12:00:00,206.36,1,"(7.07, 0.37)"
190319,13:00:00,207.22,1,"(7.93, 0.42)"
190319,14:00:00,207.02,1,"(7.73, 0.41)"
190319,15:00:00,207.26,1,"(7.97, 0.42)"
190319,16:00:00,207.86,1,"(8.57, 0.45)"
190319,17:00:00,208.05,1,"(8.76, 0.46)"
190319,18:00:00,207.36,1,"(8.07, 0.43)"
190319,19:00:00,207.42,1,"(8.13, 0.43)"
200319,11:00:00,207.55,1,"(8.26, 0.44)"
200319,12:00:00,206.68,1,"(7.39, 0.39)"
200319,13:00:00,207.05,1,"(7.76, 0.41)"
200319,14:00:00,207.57,1,"(8.28, 0.44)"
200319,15:00:00,207.81,1,"(8.52, 0.45)"
200319,16:00:00,208.97,1,"(9.68, 0.51)"
200319,17:00:00,208.58,1,"(9.29, 0.49)"
200319,18:00:00,208.8,1,"(9.51, 0.5)"
200319,19:00:00,209.4,1,"(10.11, 0.54)"
210319,11:00:00,210.27,1,"(10.98, 0.58)"
210319,12:00:00,211.84,1,"(12.55, 0.67)"
210319,13:00:00,211.71,1,"(12.42, 0.66)"
210319,14:00:00,211.93,1,"(12.64, 0.67)"
210319,15:00:00,211.8,1,"(12.51, 0.66)"
210319,16:00:00,210.82,1,"(11.53, 0.61)"
210319,17:00:00,211.43,1,"(12.14, 0.64)"
210319,18:00:00,211.42,1,"(12.13, 0.64)"
210319,19:00:00,209.96,1,"(10.67, 0.57)"
220319,11:00:00,210.65,1,"(11.36, 0.6)"
220319,12:00:00,210.96,1,"(11.67, 0.62)"
220319,13:00:00,208.71,0,"(9.42, 0.5)"
220319,14:00:00,208.95,-1,"(9.42, 0.5)"
220319,15:00:00,208.86,-1,"(9.51, 0.5)"
220319,16:00:00,208.87,-1,"(9.5, 0.5)"
220319,17:00:00,208.39,-1,"(9.98, 0.53)"
220319,18:00:00,207.2,-1,"(11.17, 0.59)"
220319,19:00:00,206.82,-1,"(11.55, 0.61)"
